5.179806108297235, 2.512807338611928
5.33998158167308, 2.572772513975039
5.493559835437018, 2.6185539349762843
5.656503029861144, 2.673759357097528
5.8385683739690615, 2.737847954012644
6.33917094534841, 2.9357638149058687
6.526053282248304, 3.0055922020937773
6.723150281542738, 3.0838450998967404
6.926199917974923, 3.180092263188313
7.137880166954542, 3.266445971322592
7.307267225602047, 3.3516435199056946
7.533230314272438, 3.4324611370677007
7.749886559087623, 3.529445726769216
7.956046083117279, 3.623987558094477
8.189161367349312, 3.7262264453178537
8.40716980789209, 3.8027537585424036
8.642739471389259, 3.9388201215238885
8.86075238295796, 4.036069866283546
9.119843831738795, 4.150872283930547
9.351528310546062, 4.260595573192279
9.62497021633212, 4.396524138998387
9.85337772057437, 4.51087062689703
10.345476982818948, 4.747916431062611
10.518729924603061, 4.87756301169439
10.730467591790369, 5.0033906247378255
10.990066716617914, 5.134479394362223
11.269438478303753, 5.296817581461375
11.577326289510918, 5.451867900622937
11.860642000227251, 5.599238808655578
12.149898468548109, 5.8015122587409165
12.486939533435429, 5.983077827000462
12.775807789412422, 6.179800062838269
13.157050667125384, 6.377684827097311
13.549670213476652, 6.579238985094914
14.608791787582785, 7.178203846433539
14.945002243866375, 7.412507384775987
15.319903929477762, 7.627274901691859
15.695661154059975, 7.8790879609390325
16.045647523238006, 8.130918616741813
16.403437989192092, 8.339602897823823
16.80446421256232, 8.568753779845512
17.227351340523224, 8.841216975934623
17.562241179057395, 9.08245297067751
17.901552133796002, 9.295764224684277
18.8252989173885, 10.026884846672582
19.188564949979842, 10.34536406455506
19.632466137853772, 10.653085140492662
20.10304962757607, 11.038167791620246
20.551313213257586, 11.406676532507161
21.009572309370146, 11.785577079594356
21.425485091194822, 12.120042868937338
22.72327996277739, 13.114333062184683
23.156899951719744, 13.56375263126554
23.771246669239876, 13.994335333253565
24.218081588859715, 14.393862616585665
24.818844204656934, 14.797318215048056
26.909122887134032, 16.14957812917906
27.712118017878286, 16.552266277155866
28.539075326160006, 17.04770773627707
30.791406266831345, 17.827828087048072
31.788049693990647, 18.19831183519653
32.73663687861179, 18.35957356593334
33.7135308532213, 18.439869897764915
37.00352825135877, 18.501729401988424
38.10775053057716, 18.37295523101614
39.24492390661094, 18.112455926834006
41.4795458744179, 17.463398755712216
42.65457921137227, 17.17823871588618
43.92743450116894, 16.662345783725975
46.36047026180488, 15.875032405438649
47.74391304570336, 15.410764029852558
48.92826606658534, 15.014979066754856
51.63828595273972, 14.161286165076163
53.049074863570326, 13.729426523616933
55.781929834028816, 12.908106090533256
57.376178921720495, 12.435538592800343
58.51201766390946, 12.149794312635454
62.361103680217084, 11.06791701765757
63.75164951583026, 10.731865611675822
66.30073303043106, 10.073060201697205
67.5801179874272, 9.764932481125035
68.95174060211524, 9.460447151801732
71.00932947976358, 8.975496047009136
75.54817903393477, 8.116511029632395
76.05232465305123, 7.915934182311926
77.36807011767526, 7.740217309651198
78.32180205795692, 7.469478771757415
79.33047661931501, 7.31933208605256
80.40528874002703, 7.082228060979101
81.82498082432349, 6.832905903456069
82.86265522400565, 6.638889904295414
87.66677285708431, 5.999047045979251
89.40225470486668, 5.727810426572517
91.84477786793829, 5.312396774060276
92.7494182077466, 5.166878566883904
94.1231131190937, 5.031279434875422
97.88658712826756, 4.6117679792234405
99.09325500207387, 4.500794238552874
100.80762075537086, 4.328797870244444
104.07051988257416, 4.017308471377809
105.35341835351649, 3.8720010095691473
107.08858368588872, 3.7335142147397278
108.76345396607962, 3.5974618103120397
112.00906417433542, 3.321079057314808
112.9935925471469, 3.2190187869194813
114.18645619904379, 3.128072523822103
116.4469308981535, 3.028434368999459
118.25436692837373, 2.923668971750841
121.44262833055377, 2.78128606270086
